sku,name,brand,category,color,price_usd,list_price_usd,special_price_usd,price_php_original,list_price_php_original,currency,seller,image_url,product_url
34395SH4DBB103GS,U25BYA Men's Sneakers,GEOX,Men > Shoes > Sneakers,BLACK,153.44,153.44,,9399.0,9399.0,USD,OFFICINE CORPORATION,https://dynamic.zacdn.com/uYh-oXP37p80bv8qp1WxnMnvAFM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/geox-0184-9354642-1.jpg,https://www.zalora.com.ph/p/geox-u25bya-men-s-sneakers-black-2464539
A5872AA88B602BGS,UA Tech Short Sleeve Tee,Under Armour,Men > Clothing > T-Shirts > Short Sleeves,Black/Graphite,26.04,26.04,,1595.0,1595.0,USD,ZALORA,https://dynamic.zacdn.com/6hq-dwDcGCuv-6OSgmFMAynh668=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-6694-4244701-1.jpg,https://www.zalora.com.ph/p/under-armour-ua-tech-short-sleeve-tee-black-1074424
55963SH34580BEGS,Ua Authentic,VANS,Sports > Women's Sports > Footwear,Black/Black,58.77,58.77,,3600.0,3600.0,USD,ZALORA,https://dynamic.zacdn.com/wqfQk4kuzWKa47OLGrean6B8x_M=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/vans-7218-8346634-1.jpg,https://www.zalora.com.ph/p/vans-ua-authentic-black-4366438
17A74SH3A61F71GS,Uji BFBC/Suede,Birkenstock,Women > Shoes > Sandals > Flat Sandals,Taupe,163.09,163.09,,9990.0,9990.0,USD,ZALORA,https://dynamic.zacdn.com/XASO6KlGJXW3ulLx5g0rE8T0I9M=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/birkenstock-9632-9689803-1.jpg,https://www.zalora.com.ph/p/birkenstock-uji-bfbc-suede-beige-3089869
51338AA6CBAFEDGS,Ultimate Basics Owl Polo,MEMO,Men > Clothing > Polos,Cream,16.31,16.31,,999.0,999.0,USD,MEMO PH,https://dynamic.zacdn.com/Xhi4sHNyMWaQNOhviN5GlOPYFOQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/memo-9033-4825863-1.jpg,https://www.zalora.com.ph/p/memo-ultimate-basics-owl-polo-white-3685284
54DFFAAC419D3AGS,Ultimate Basics Owl Polo,MEMO,Men > Clothing > Polos,Dark Blue,16.31,16.31,,999.0,999.0,USD,MEMO PH,https://dynamic.zacdn.com/ikNFJ-8aKXwjvZy6QI3PdJt7tDo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/memo-3262-6239481-1.jpg,https://www.zalora.com.ph/p/memo-ultimate-basics-owl-polo-blue-1849326
6C561AA226EA7DGS,Ultimate Basics Owl Polo,MEMO,Men > Clothing > Polos,Cloud Blue,16.31,16.31,,999.0,999.0,USD,MEMO PH,https://dynamic.zacdn.com/uV1w3FN_wNGEqh4bL59G4EzT5vU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/memo-0448-0358903-1.jpg,https://www.zalora.com.ph/p/memo-ultimate-basics-owl-polo-blue-3098530
E89D8AA0E3038EGS,Ultra Comfort Basic Semi Fit Plain Round Neck T-Shirt For Women,Huga,Women > Clothing > Tops > T-Shirts,Fatigue,10.0,29.39,10.0,251.0,738.0,USD,Huga Official Store,https://dynamic.zacdn.com/xlaoMcoFvAdGA5ZrTNJ1Hw4llVc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/huga-3976-0462192-1.jpg,https://www.zalora.com.ph/p/huga-ultra-comfort-basic-semi-fit-plain-round-neck-t-shirt-for-women-green-2912640
CE475SH939717BGS,Ultraboost 5 Shoes,ADIDAS,Men > Sports > Footwear > Training and Fitness,Blue,154.81,163.25,154.81,9483.0,10000.0,USD,adidas Philippines,https://dynamic.zacdn.com/iYJRqfOOSkcXmwalqZy12f7xbao=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-3735-4330904-1.jpg,https://www.zalora.com.ph/p/adidas-ultraboost-5-shoes-blue-4090334
2D824SH0D1EA34GS,Ultraboost 5x Shoes,ADIDAS,Sports > Women's Sports > Footwear > Sneakers,Cloud White/Dash Grey/Lime Burst,163.25,163.25,,10000.0,10000.0,USD,adidas Philippines,https://dynamic.zacdn.com/Na83fDHcfg2Qt87FgqbRnWhWWDc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-1161-6299483-1.jpg,https://www.zalora.com.ph/p/adidas-ultraboost-5x-shoes-white-3849926
5853DSHDBE01E0GS,Ultraboost 5x Shoes,ADIDAS,Women > Sports > Footwear > Training & Fitness,Orange,154.81,163.25,154.81,9483.0,10000.0,USD,ZALORA,https://dynamic.zacdn.com/atLrY1w-8ynmvkJ5LogBL2Pl3fI=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-9036-3224604-1.jpg,https://www.zalora.com.ph/p/adidas-ultraboost-5x-shoes-orange-4064223
3BE1DSH95495B8GS,Una Acai Sandals,Havaianas,Women > Shoes > Sandals > Flat Sandals,Light Lavender,57.12,57.12,,3499.0,3499.0,USD,Havaianas Philippines,https://dynamic.zacdn.com/ptSjbYJVBUvv2hTYbYlHmwBz_Yw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/havaianas-1357-0819153-1.jpg,https://www.zalora.com.ph/p/havaianas-una-acai-sandals-purple-3519180
CF56BSH6F0D4EAGS,Unisex Comfortable Outdoor Hiking And Fitness Shoes HYF030,Twenty Eight Shoes,Women > Shoes > Slip-Ons,Light blue,46.62,52.94,46.62,2856.0,3243.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/-V7376fKEEt9LjW3la7wuwmiIRU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-3158-1632853-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-unisex-comfortable-outdoor-hiking-and-fitness-shoes-hyf030-blue-3582361
CF18DSHF7E15ECGS,Unisex Comfortable Outdoor Hiking And Wading Shoes HYF-A819,Twenty Eight Shoes,Women > Shoes > Slip-Ons,Grey blue,44.49,52.94,44.49,2725.0,3243.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/_xoKetNvf3lFWaAIlgfNmNav2m8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-7704-1139753-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-unisex-comfortable-outdoor-hiking-and-wading-shoes-hyf-a819-n-a-3579311
3BF6FAAC430D56GS,Unisex Faux Fur Jacket in Chocolate,London Rag,Women > Clothing > Jackets & Coats > Down Jackets,Chocolate,67.24,122.09,67.24,4119.0,7479.0,USD,Rag United Works Ltd.,https://dynamic.zacdn.com/081j5XQJa5HCP7o6pN6_siy5fp0=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/london-rag-2078-8445553-1.jpg,https://www.zalora.com.ph/p/london-rag-unisex-faux-fur-jacket-in-chocolate-brown-3555448
FAD43SH516226FGS,Unisex SOFTRIDE Carson Running Shoes (Black),PUMA,Men > Sports > Footwear > Running Shoes,PUMA Black-Shadow Gray,43.29,55.5,43.29,2652.0,3400.0,USD,PUMA Official Store.,https://dynamic.zacdn.com/JfIC6zId2zCyA_eAnfi9q6kan8U=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/puma-3647-2853534-1.jpg,https://www.zalora.com.ph/p/puma-unisex-softride-carson-running-shoes-black-black-4353582
95D33SH554DBFAGS,Unisex Velcro Outdoor Hiking And Wading Shoes HYF203,Twenty Eight Shoes,Women > Shoes > Slip-Ons,Black,42.05,48.26,42.05,2576.0,2956.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/FOI8DlE9ZOVBSnJ7U6QJec5vnoQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-8731-6591952-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-unisex-velcro-outdoor-hiking-and-wading-shoes-hyf203-black-2591956
2496ESHE100E29GS,Uno,Skechers,Sports > Women's Sports > Footwear > Sneakers,Black,71.75,71.75,,4395.0,4395.0,USD,ZALORA,https://dynamic.zacdn.com/hq3WWc4eJ6mYAqKcpsOvks5PqvY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/skechers-7857-2632404-1.jpg,https://www.zalora.com.ph/p/skechers-uno-black-4042362
26050SHE8601BAGS,Uno,Skechers,Sports > Women's Sports > Footwear,White,72.89,72.89,,4465.0,4465.0,USD,ZALORA,https://dynamic.zacdn.com/3fYqAggXjBYC4weW5JsWbzJ_qO8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/skechers-7068-6551824-1.jpg,https://www.zalora.com.ph/p/skechers-uno-white-4281556
0DA5DSHA99C80FGS,Uno Glide-Step,Skechers,Sports > Men's Sports > Footwear > Sneakers,Navy,82.6,82.6,,5060.0,5060.0,USD,ZALORA,https://dynamic.zacdn.com/rmSkbx9LDk03DCDZKGsJi56fIp4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/skechers-9831-6792324-1.jpg,https://www.zalora.com.ph/p/skechers-uno-glide-step-navy-4232976
69AD8SH85A000AGS,Uno Glide-Step,Skechers,Sports > Women's Sports > Footwear > Sneakers,Off White,88.48,88.48,,5420.0,5420.0,USD,ZALORA,https://dynamic.zacdn.com/fcpxCWp68yFD5e4kDN-B56PKi2I=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/skechers-9838-6892324-1.jpg,https://www.zalora.com.ph/p/skechers-uno-glide-step-multi-4232986
FA378SH8F669A9GS,Uno Lite,Skechers,Sports > Women's Sports > Footwear > Sneakers,Black,58.77,58.77,,3600.0,3600.0,USD,ZALORA,https://dynamic.zacdn.com/P8nFXRzKmUHJ9ngfN6BS6RNWIYQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/skechers-1900-9281434-1.jpg,https://www.zalora.com.ph/p/skechers-uno-lite-black-4341829
52EB2SH8E61B73GS,Uno Ryze,Skechers,Sports > Men's Sports > Footwear > Sneakers,White,90.52,90.52,,5545.0,5545.0,USD,ZALORA,https://dynamic.zacdn.com/KCkofyL607lxQoaPFjoLRm5M37g=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/skechers-2098-4974714-1.jpg,https://www.zalora.com.ph/p/skechers-uno-ryze-white-4174794
9A9B8AAF793F95GS,Unstoppable Cargo Pants,Under Armour,Sports > Men's Sports > Clothing > Pants,Black/Black,87.13,97.87,87.13,5337.0,5995.0,USD,ZALORA,https://dynamic.zacdn.com/l9pU93UsqB7Na5vWHUEX8IBUlHg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-8415-2947363-1.jpg,https://www.zalora.com.ph/p/under-armour-unstoppable-cargo-pants-black-3637492
A4808SHCCF87D0GS,Uplift SC,Nike,Sports > Men's Sports > Footwear > Sneakers,Black/Lt Crimson/White,54.25,58.69,54.25,3323.0,3595.0,USD,ZALORA,https://dynamic.zacdn.com/4Z9Z4jIjPFImsDWasIAPUalcNMw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nike-2248-8297404-1.jpg,https://www.zalora.com.ph/p/nike-uplift-sc-black-4047928
362EFAA8B6640AGS,Urban Doodle Boston Celtics Mens T-Shirt,NBA,Sports > Men's Sports > Clothing > T-Shirts,"Green, White, Orange",13.04,24.41,13.04,799.0,1495.0,USD,Fanatics PH,https://dynamic.zacdn.com/QB_QS0QPZnsif0YoeogqxcVuDMY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nba-7852-2566673-1.jpg,https://www.zalora.com.ph/p/nba-urban-doodle-boston-celtics-mens-t-shirt-black-3766652
4F244AA872651EGS,V Neck Floral Print Dress,Saturday Club,Women > Clothing > Dresses > Mini Dresses,Red,27.75,55.49,27.75,1700.0,3399.0,USD,ZALORA,https://dynamic.zacdn.com/2vbiroRyniMXOskXj5OuCuzOjzA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/saturday-club-9816-4403632-1.jpg,https://www.zalora.com.ph/p/saturday-club-v-neck-floral-print-dress-red-2363044
275C2AA2049B63GS,V neck sleeveless dress,Jnby,Women > Clothing > Dresses,Jet Black,303.81,303.81,,18610.0,18610.0,USD,JNBY Official Store,https://dynamic.zacdn.com/FMsXl-Tyfi_9kTJpDED5tqDllkU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/jnby-5351-2410073-1.jpg,https://www.zalora.com.ph/p/jnby-v-neck-sleeveless-dress-black-3700142
DC2B5SH1407BA4GS,V-90 Leather White Black Sneakers,Veja,Men > Shoes > Sneakers,White Black,168.15,168.15,,10300.0,10300.0,USD,Veja,https://dynamic.zacdn.com/1Fc2ovJqnW9spsg0qSMKu5rduFY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/veja-9417-0154324-1.jpg,https://www.zalora.com.ph/p/veja-v-90-leather-white-black-sneakers-white-4234510
8A8C3SH1AB2F3BGS,V-90 Leather White Petale Sneakers,Veja,Women > Shoes > Sneakers,White Petale,168.15,168.15,,10300.0,10300.0,USD,Veja,https://dynamic.zacdn.com/atHbRuW-1wVCZQsOTW_5qR1LQUQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/veja-9492-1154324-1.jpg,https://www.zalora.com.ph/p/veja-v-90-leather-white-petale-sneakers-white-4234511
79F23SH354E582GS,V-90 O.T. Leather Sneakers,Veja,Women > Shoes > Sneakers,White/Natural,168.15,168.15,,10300.0,10300.0,USD,Veja,https://dynamic.zacdn.com/mxPgf_jN9Aia2Djt90vgzmcgs-k=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/veja-2282-5563843-1.jpg,https://www.zalora.com.ph/p/veja-v-90-o-t-leather-sneakers-white-3483655
E5041AA28F9229GS,V-Neck Belt Dress In Black,London Rag,Women > Clothing > Dresses > Mini Dresses,Black,18.43,92.06,18.43,1129.0,5639.0,USD,Rag United Works Ltd.,https://dynamic.zacdn.com/pj_iP61g9AucWoNRlC-C_EuvLv4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/london-rag-2366-3901523-1.jpg,https://www.zalora.com.ph/p/london-rag-v-neck-belt-dress-in-black-black-3251093
1CF77AA076132AGS,V-Neck Long Sleeve Pullover Cashmere Sweater,Jnby,Women > Clothing > Knitwear & Cardigans,Pale Yellow,251.41,251.41,,15400.0,15400.0,USD,JNBY Official Store,https://dynamic.zacdn.com/2VTgsQQCABz4kqF90sHy_0Vmg6Y=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/jnby-5102-7278663-1.jpg,https://www.zalora.com.ph/p/jnby-v-neck-long-sleeve-pullover-cashmere-sweater-3668727
39817AA4B4854AGS,V-Neck Pink Texture Top,iROO,Women > Clothing > Tops,pink,62.88,62.88,,3852.0,3852.0,USD,iROO Official,https://dynamic.zacdn.com/SwDwLw-42zSmsDticYUjt3jb32g=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/iroo-7566-5195543-1.jpg,https://www.zalora.com.ph/p/iroo-v-neck-pink-texture-top-pink-3455915
3AABEAA41F2178GS,V-Neck Puff Sleeve Floral Blouse,Hopeshow,Women > Clothing > Tops,Floral Orange,50.59,50.59,,3098.9,3098.9,USD,Hopeshow SEA,https://dynamic.zacdn.com/Ar36LHtjeMbegAV17-oAoXc7JSM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hopeshow-6227-1650023-1.jpg,https://www.zalora.com.ph/p/hopeshow-v-neck-puff-sleeve-floral-blouse-orange-3200561
7C703AA693C4A6GS,V-Neck Suit Vest ZQ-M94,HAPPY FRIDAYS,Men > Clothing > Blazers & Suits > Vest,Black,43.57,58.12,43.57,2669.0,3560.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/NwOIqTUh9fD5aaRMq5KPmkpBGwA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/happy-fridays-8600-5702203-1.jpg,https://www.zalora.com.ph/p/happy-fridays-v-neck-suit-vest-zq-m94-black-3022075
02570AAD5147B3GS,V-neck Casual Vest XH2019,HAPPY FRIDAYS,Men > Clothing > Blazers & Suits > Vest,Light grey,40.03,51.83,40.03,2452.0,3175.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/OlumWcJbOe3rIpbOXGz35owhH7E=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/happy-fridays-0406-9550182-1.jpg,https://www.zalora.com.ph/p/happy-fridays-v-neck-casual-vest-xh2019-grey-2810559
0515DAAA3048ACGS,V-neck chiffon dress,H&M,Women > Clothing > Dresses,White Dusty Light,17.79,29.22,17.79,1090.0,1790.0,USD,H&M Global,https://dynamic.zacdn.com/iykcHHowmuHdXZf1N5COTMaXWZE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-0035-2094182-1.jpg,https://www.zalora.com.ph/p/hm-v-neck-chiffon-dress-beige-2814902
9D14DSH031501FGS,V2K Run Women's Shoes With Reflective Accents,Nike,Sports > Women's Sports > Footwear > Sneakers,White/Pink Foam/Light Magenta/Pearl Pink,101.05,112.56,101.05,6190.0,6895.0,USD,ZALORA,https://dynamic.zacdn.com/CndqWh_RtO1zJCTu3TSczx8s6aE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nike-4509-7044524-1.jpg,https://www.zalora.com.ph/p/nike-v2k-run-women-s-shoes-with-reflective-accents-white-4254407
D0C58SH3B2A903GS,V5 RNR Shoes with Reflective Accents,Nike,Sports > Women's Sports > Footwear > Sneakers,Black/Black/Peony,80.51,84.81,80.51,4932.0,5195.0,USD,ZALORA,https://dynamic.zacdn.com/dNQgX2t-cmNUv56mkxgR3nv9524=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nike-5146-6122614-1.jpg,https://www.zalora.com.ph/p/nike-v5-rnr-shoes-with-reflective-accents-black-grey-4162216
CFF2ASH5D80F6CGS,VL Court 3.0 Shoes,ADIDAS,Men > Sports > Footwear > Lifestyle,Core White/Bright Royal/Dark Blue,65.3,65.3,,4000.0,4000.0,USD,adidas Philippines,https://dynamic.zacdn.com/Ge_V2eycnf-pTFwooSgWUyS9xLw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/adidas-7106-6619483-1.jpg,https://www.zalora.com.ph/p/adidas-vl-court-3-0-shoes-white-3849166
A8407AAD384CE6GS,VOLKSWAGEN MEN S/S POLO TEE,Volkswagen,Men > Clothing > Polos,MELANGE,23.13,23.13,,1417.0,1417.0,USD,VOLKSWAGEN APPAREL,https://dynamic.zacdn.com/f1n-mHF1z6HT-jCT-4rG25pnSr8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/volkswagen-8617-6682103-1.jpg,https://www.zalora.com.ph/p/volkswagen-volkswagen-men-s-s-polo-tee-grey-3012866
7D1BFSH9F9352CGS,Valera Loafers,ALDO,Women > Shoes > Flats > Loafers & Boat Shoes,White Other,60.4,86.44,60.4,3700.0,5295.0,USD,Aldo Philippines,https://dynamic.zacdn.com/U2rIZbOhJ7vRG48VRzAISzdBV2A=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/aldo-7779-6421124-1.jpg,https://www.zalora.com.ph/p/aldo-valera-loafers-white-4211246
F8836SH335589AGS,Valera Loafers,ALDO,Women > Shoes > Flats > Loafers & Boat Shoes,Other Pink/Multi,40.71,102.77,40.71,2494.0,6295.0,USD,ZALORA,https://dynamic.zacdn.com/j4zcKXTWVQr-AIp3e0M2dfo3Zcc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/aldo-0557-9361024-1.jpg,https://www.zalora.com.ph/p/aldo-valera-loafers-pink-4201639
28A2ESH6358C89GS,Valerie Comfy Heels,My Ballerine,Women > Shoes > Heels > Mid Heels,Nude,49.61,65.61,49.61,3039.0,4019.0,USD,My Ballerine,https://dynamic.zacdn.com/8DabarUOGwzYnH04WT0XaqRd8SA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/my-ballerine-4583-6716362-1.jpg,https://www.zalora.com.ph/p/my-ballerine-valerie-comfy-heels-brown-2636176
E3F0DSH16EB9FFGS,Valerriaa Heeled Sandals,Call It Spring,Women > Shoes > Heels > Mid Heels,Natural,39.18,57.06,39.18,2400.0,3495.0,USD,Call it Spring,https://dynamic.zacdn.com/IwDXFaelRVBJAARULqaL9L63HWs=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/call-it-spring-5746-2452124-1.jpg,https://www.zalora.com.ph/p/call-it-spring-valerriaa-heeled-sandals-white-4212542
CE589AA60D1E0FGS,Vanessa Top and Bottom - White,THE LOUNGE EDIT,Women > Clothing > Tops > Shirts,White,32.73,32.73,,2005.0,2005.0,USD,RAISING LITTLE,https://dynamic.zacdn.com/JvdnO6t-DeTZZvT4gbn7hiH9d8k=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/the-lounge-edit-8769-1069532-1.jpg,https://www.zalora.com.ph/p/the-lounge-edit-vanessa-top-and-bottom-white-white-2359601
10E13AA71E4283GS,Vanish Energy Short Sleeve T-Shirt,Under Armour,Sports > Women's Sports > Clothing > T-Shirts,Black/White,35.18,42.36,35.18,2155.0,2595.0,USD,ZALORA,https://dynamic.zacdn.com/r9aFn9Z1hk5cT8g9RkOMmPUWWvg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-1080-2797363-1.jpg,https://www.zalora.com.ph/p/under-armour-vanish-energy-short-sleeve-t-shirt-black-3637972
CD17ESH23F10B8GS,Velociti 4 Shoes,Under Armour,Sports > Women's Sports > Footwear > Running Shoes,White/White/Tourmaline Pink,146.84,146.84,,8995.0,8995.0,USD,ZALORA,https://dynamic.zacdn.com/q_mfqHzqtsKgBx9UbudXrGXHlDc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-2614-0562783-1.jpg,https://www.zalora.com.ph/p/under-armour-velociti-4-shoes-white-3872650
061BAAA57D0E37GS,Velvet Flared Trousers,& Other Stories,Women > Clothing > Pants & Leggings > Wide-legged Pants,Black,91.34,91.34,,5595.0,5595.0,USD,ZALORA,https://dynamic.zacdn.com/vNf1B0sfJSBHaFgaZR0cseW5c10=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/other-stories-6390-2553562-1.jpg,https://www.zalora.com.ph/p/other-stories-velvet-flared-trousers-black-2653552
2D050AA6147DACGS,Verity Crossover Dress,FORCAST,Women > Clothing > Dresses > Summer Dresses,Ocean,42.36,84.73,42.36,2595.0,5190.0,USD,FORCAST,https://dynamic.zacdn.com/hcXy-c6iKWuAuyR5kxhn4luR34Q=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/forcast-5437-5889813-1.jpg,https://www.zalora.com.ph/p/forcast-verity-crossover-dress-blue-3189885
5B0DESHEA19C62GS,Verone Heels,ALDO,Women > Shoes > Heels > Pumps,Navy,104.4,104.4,,6395.0,6395.0,USD,ZALORA,https://dynamic.zacdn.com/2n211LIdEzbUBf2wA7eB1OOedKY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/aldo-8944-5289814-1.jpg,https://www.zalora.com.ph/p/aldo-verone-heels-navy-4189825
6E151AA3489D4DGS,Versatile Pockets Cargo Pants GJL688,Twenty Eight Shoes,Men > Clothing > Pants > Casual,Light green,50.9,58.02,50.9,3118.0,3554.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/n4nUV-3JH49Tw3BWa__WCI20xbY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-6217-8012092-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-versatile-pockets-cargo-pants-gjl688-green-2902108
50718SHF893A89GS,Vibe Slides Women's Slides,ONE UP,Women > Shoes > Sandals > Flat Sandals,Gray,10.0,10.0,,399.0,399.0,USD,CHG GLOBAL Inc.,https://dynamic.zacdn.com/pdlEEXQCasx8f_HlFUJR3p5wCL0=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/one-up-1374-1563883-1.jpg,https://www.zalora.com.ph/p/one-up-vibe-slides-women-s-slides-grey-3883651
D07FASH786A0DCGS,Vicki Heels,Call It Spring,Women > Shoes > Heels > Mid Heels,Silver,29.74,51.24,29.74,1822.0,3139.0,USD,ZALORA,https://dynamic.zacdn.com/12EUGM8KhHVi3JxuKI7QNUO6CZA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/call-it-spring-4885-7498004-1.jpg,https://www.zalora.com.ph/p/call-it-spring-vicki-heels-silver-4008947
11836AAC855D31GS,Vie Mini Dress,Savel,Women > Clothing > Dresses > Mini Dresses,Pink Gingham,82.42,82.42,,5049.0,5049.0,USD,Australian Brands Alliance,https://dynamic.zacdn.com/QMYl1hJOY0Yf2EqEsLde6kQCTck=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/savel-6234-3319852-1.jpg,https://www.zalora.com.ph/p/savel-vie-mini-dress-pink-2589133
BAC03SHD19594EGS,Villanueva Loafers,Call It Spring,Men > Shoes > Loafers & Boat Shoes,Cognac,63.59,63.59,,3895.0,3895.0,USD,Call it Spring,https://dynamic.zacdn.com/Nppc_QV0Oo7sbI8weLAYMlOlq9Y=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/call-it-spring-6022-3262124-1.jpg,https://www.zalora.com.ph/p/call-it-spring-villanueva-loafers-brown-4212623
EB345SH4408F6FGS,Vintage Checkered Platform Loafers WW105-2,Twenty Eight Shoes,Women > Shoes > Flats > Loafers & Boat Shoes,Black,48.96,60.06,48.96,2999.0,3679.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/KPB2xMpYapLtTTYu67u2v-hWTkQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-6134-2898662-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-vintage-checkered-platform-loafers-ww105-2-black-2668982
7E244SH3849B35GS,Vintage Platform Derby Shoes WW805-8,Twenty Eight Shoes,Women > Shoes > Flats > Loafers & Boat Shoes,Black,48.96,69.85,48.96,2999.0,4279.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/7nRP3lHrMGb6ZMyMpKuD-fwLcZo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-2591-6506723-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-vintage-platform-derby-shoes-ww805-8-black-3276056
