id,sku,name,slug,brand,department,category_id,category_name,category_path,description,seo_title,meta_description,ean_base,attributes_json,supplier_code,warehouse_code,price,compare_at_price,wholesale_price,currency,rating_avg,review_count,stock_total,status,created_at
2325,ZL02325,Brightfolio Ramen Multipack N10-701 value pack,brightfolio-ramen-multipack-n10-701-2325,Brightfolio,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Brightfolio Ramen Multipack N10-701 value pack sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Ramen Multipack N10-701 value pack | Instant Meals,"Shop Brightfolio Ramen Multipack N10-701 value pack in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882088240033,"{""department"": ""Food & Grocery"", ""product_type"": ""ramen multipack"", ""origin_country"": ""VN"", ""warranty_months"": 3, ""dietary"": ""Halal"", ""shelf_life_days"": 580, ""storage"": ""Ambient""}",SUP-MY-02,WH-MY-KL,42.44,51.0,35.37,USD,4.1,1,136,ACTIVE,2024-09-10 12:00:00
2326,ZL02326,Fieldcraft Ready Curry Pouch O51-847 — limited edition,fieldcraft-ready-curry-pouch-o51-847-2326,Fieldcraft,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Fieldcraft Ready Curry Pouch O51-847 — limited edition sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Fieldcraft Ready Curry Pouch O51-847 — limited edi | Instant Meals,"Shop Fieldcraft Ready Curry Pouch O51-847 — limited edition in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8883227655930,"{""department"": ""Food & Grocery"", ""product_type"": ""ready curry pouch"", ""origin_country"": ""ID"", ""warranty_months"": 3, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 99, ""storage"": ""Refrigerate""}",SUP-HK-07,WH-MY-JB,11.66,15.23,9.72,USD,4.7,2,214,ACTIVE,2024-05-06 22:00:00
2327,ZL02327,Cinder Lane Oats Cup Pack T74-589 — limited edition,cinder-lane-oats-cup-pack-t74-589-2327,Cinder Lane,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Cinder Lane Oats Cup Pack T74-589 — limited edition sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Oats Cup Pack T74-589 — limited editio | Instant Meals,"Shop Cinder Lane Oats Cup Pack T74-589 — limited edition in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880060432629,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""KR"", ""warranty_months"": 0, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 383, ""storage"": ""Refrigerate""}",SUP-ID-03,WH-ID-JKT,40.1,44.73,33.42,USD,4.8,3,342,ACTIVE,2024-04-13 11:00:00
2328,ZL02328,UrbanMesh Oats Cup Pack I55-548,urbanmesh-oats-cup-pack-i55-548-2328,UrbanMesh,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The UrbanMesh Oats Cup Pack I55-548 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Oats Cup Pack I55-548 | Instant Meals | Buy Online,"Shop UrbanMesh Oats Cup Pack I55-548 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8881784312181,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""TH"", ""warranty_months"": 3, ""dietary"": ""None"", ""shelf_life_days"": 702, ""storage"": ""Ambient""}",SUP-TH-04,WH-TH-BKK,53.54,58.17,44.62,USD,3.5,4,405,ACTIVE,2024-06-23 15:00:00
2329,ZL02329,Harbor & Co Cake Flour W57-216,harbor-co-cake-flour-w57-216-2329,Harbor & Co,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Harbor & Co Cake Flour W57-216 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Harbor & Co Cake Flour W57-216 | Baking Supplies | Buy Online,"Shop Harbor & Co Cake Flour W57-216 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8881541001457,"{""department"": ""Food & Grocery"", ""product_type"": ""cake flour"", ""origin_country"": ""JP"", ""warranty_months"": 6, ""dietary"": ""None"", ""shelf_life_days"": 595, ""storage"": ""Refrigerate""}",SUP-HK-07,WH-SG-WEST,5.91,6.83,4.93,USD,4.9,2,264,ACTIVE,2024-09-27 06:00:00
2330,ZL02330,Voltura Cake Flour P44-591,voltura-cake-flour-p44-591-2330,Voltura,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Voltura Cake Flour P44-591 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Voltura Cake Flour P44-591 | Baking Supplies | Buy Online,"Shop Voltura Cake Flour P44-591 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882053268628,"{""department"": ""Food & Grocery"", ""product_type"": ""cake flour"", ""origin_country"": ""KR"", ""warranty_months"": 6, ""dietary"": ""Halal"", ""shelf_life_days"": 691, ""storage"": ""Refrigerate""}",SUP-TH-04,WH-TH-BKK,24.59,31.03,20.49,USD,4.3,1,478,ACTIVE,2024-07-17 16:00:00
2331,ZL02331,Polaris Home Vanilla Extract L95-738 value pack,polaris-home-vanilla-extract-l95-738-2331,Polaris Home,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Polaris Home Vanilla Extract L95-738 value pack sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Polaris Home Vanilla Extract L95-738 value pack | Baking Supplies,"Shop Polaris Home Vanilla Extract L95-738 value pack in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882435035510,"{""department"": ""Food & Grocery"", ""product_type"": ""vanilla extract"", ""origin_country"": ""VN"", ""warranty_months"": 12, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 562, ""storage"": ""Refrigerate""}",SUP-CN-05,WH-CN-SZ,31.1,41.2,25.92,USD,3.5,4,258,ACTIVE,2024-11-08 09:00:00
2332,ZL02332,Nightingale Silicone Bakeware Set R73-751,nightingale-silicone-bakeware-set-r73-751-2332,Nightingale,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Nightingale Silicone Bakeware Set R73-751 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nightingale Silicone Bakeware Set R73-751 | Baking Supplies,"Shop Nightingale Silicone Bakeware Set R73-751 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8889944033310,"{""department"": ""Food & Grocery"", ""product_type"": ""silicone bakeware set"", ""origin_country"": ""TH"", ""warranty_months"": 0, ""dietary"": ""None"", ""shelf_life_days"": 514, ""storage"": ""Ambient""}",SUP-MY-02,WH-MY-JB,38.66,44.51,32.22,USD,4.7,4,276,ACTIVE,2024-12-22 21:00:00
2333,ZL02333,Coppernest Vanilla Extract W25-452,coppernest-vanilla-extract-w25-452-2333,Coppernest,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Coppernest Vanilla Extract W25-452 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Coppernest Vanilla Extract W25-452 | Baking Supplies | Buy Online,"Shop Coppernest Vanilla Extract W25-452 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8886022654634,"{""department"": ""Food & Grocery"", ""product_type"": ""vanilla extract"", ""origin_country"": ""KR"", ""warranty_months"": 6, ""dietary"": ""Halal"", ""shelf_life_days"": 42, ""storage"": ""Ambient""}",SUP-PH-08,WH-SG-WEST,37.83,42.01,31.52,USD,4.3,3,186,ACTIVE,2025-05-14 08:00:00
2334,ZL02334,Solstice Silicone Bakeware Set E67-243,solstice-silicone-bakeware-set-e67-243-2334,Solstice,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Solstice Silicone Bakeware Set E67-243 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Solstice Silicone Bakeware Set E67-243 | Baking Supplies | Buy Online,"Shop Solstice Silicone Bakeware Set E67-243 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880891952532,"{""department"": ""Food & Grocery"", ""product_type"": ""silicone bakeware set"", ""origin_country"": ""VN"", ""warranty_months"": 12, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 626, ""storage"": ""Cool dry place""}",SUP-CN-05,WH-CN-SZ,40.44,44.75,33.7,USD,4.5,4,131,ACTIVE,2024-09-05 16:00:00
2335,ZL02335,UrbanMesh Vanilla Extract E63-963,urbanmesh-vanilla-extract-e63-963-2335,UrbanMesh,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The UrbanMesh Vanilla Extract E63-963 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Vanilla Extract E63-963 | Baking Supplies | Buy Online,"Shop UrbanMesh Vanilla Extract E63-963 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8884109727417,"{""department"": ""Food & Grocery"", ""product_type"": ""vanilla extract"", ""origin_country"": ""DE"", ""warranty_months"": 12, ""dietary"": ""Halal"", ""shelf_life_days"": 64, ""storage"": ""Cool dry place""}",SUP-SG-01,WH-SG-WEST,26.19,34.15,21.83,USD,4.1,3,325,ACTIVE,2024-03-08 16:00:00
2336,ZL02336,UrbanMesh Cake Flour Y19-593,urbanmesh-cake-flour-y19-593-2336,UrbanMesh,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The UrbanMesh Cake Flour Y19-593 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Cake Flour Y19-593 | Baking Supplies | Buy Online,"Shop UrbanMesh Cake Flour Y19-593 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8885486012042,"{""department"": ""Food & Grocery"", ""product_type"": ""cake flour"", ""origin_country"": ""IT"", ""warranty_months"": 6, ""dietary"": ""Organic"", ""shelf_life_days"": 456, ""storage"": ""Refrigerate""}",SUP-HK-07,WH-TH-BKK,29.3,33.8,24.42,USD,4.4,4,376,ACTIVE,2024-01-28 15:00:00
2337,ZL02337,Brightfolio Cake Flour G28-205,brightfolio-cake-flour-g28-205-2337,Brightfolio,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Brightfolio Cake Flour G28-205 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Cake Flour G28-205 | Baking Supplies | Buy Online,"Shop Brightfolio Cake Flour G28-205 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8889229553809,"{""department"": ""Food & Grocery"", ""product_type"": ""cake flour"", ""origin_country"": ""TH"", ""warranty_months"": 24, ""dietary"": ""Organic"", ""shelf_life_days"": 85, ""storage"": ""Ambient""}",SUP-CN-05,WH-CN-SZ,42.55,46.52,35.46,USD,4.4,4,278,ACTIVE,2025-03-14 23:00:00
2338,ZL02338,Harbor & Co Vanilla Extract D12-977 — limited edition,harbor-co-vanilla-extract-d12-977-2338,Harbor & Co,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Harbor & Co Vanilla Extract D12-977 — limited edition sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Harbor & Co Vanilla Extract D12-977 — limited edit | Baking Supplies,"Shop Harbor & Co Vanilla Extract D12-977 — limited edition in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8884085505047,"{""department"": ""Food & Grocery"", ""product_type"": ""vanilla extract"", ""origin_country"": ""SG"", ""warranty_months"": 3, ""dietary"": ""None"", ""shelf_life_days"": 462, ""storage"": ""Cool dry place""}",SUP-ID-03,WH-ID-JKT,11.97,12.86,9.98,USD,4.9,2,545,ACTIVE,2024-10-06 18:00:00
2339,ZL02339,Voltura Cake Flour C94-953,voltura-cake-flour-c94-953-2339,Voltura,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Voltura Cake Flour C94-953 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Voltura Cake Flour C94-953 | Baking Supplies | Buy Online,"Shop Voltura Cake Flour C94-953 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880617154165,"{""department"": ""Food & Grocery"", ""product_type"": ""cake flour"", ""origin_country"": ""DE"", ""warranty_months"": 24, ""dietary"": ""Halal"", ""shelf_life_days"": 283, ""storage"": ""Refrigerate""}",SUP-SG-01,WH-SG-WEST,53.56,63.68,44.63,USD,3.7,3,138,ACTIVE,2024-10-23 06:00:00
2340,ZL02340,Bluefinch Cake Flour F67-873 — limited edition,bluefinch-cake-flour-f67-873-2340,Bluefinch,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Bluefinch Cake Flour F67-873 — limited edition sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Bluefinch Cake Flour F67-873 — limited edition | Baking Supplies,"Shop Bluefinch Cake Flour F67-873 — limited edition in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880731934537,"{""department"": ""Food & Grocery"", ""product_type"": ""cake flour"", ""origin_country"": ""SG"", ""warranty_months"": 12, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 572, ""storage"": ""Ambient""}",SUP-ID-03,WH-ID-JKT,4.16,5.35,3.47,USD,4.3,1,331,ACTIVE,2024-01-29 07:00:00
2341,ZL02341,Brightfolio Silicone Bakeware Set A28-995,brightfolio-silicone-bakeware-set-a28-995-2341,Brightfolio,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Brightfolio Silicone Bakeware Set A28-995 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Silicone Bakeware Set A28-995 | Baking Supplies,"Shop Brightfolio Silicone Bakeware Set A28-995 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8889138353019,"{""department"": ""Food & Grocery"", ""product_type"": ""silicone bakeware set"", ""origin_country"": ""DE"", ""warranty_months"": 3, ""dietary"": ""None"", ""shelf_life_days"": 517, ""storage"": ""Cool dry place""}",SUP-CN-05,WH-CN-SZ,44.7,56.48,37.25,USD,4.5,1,277,ACTIVE,2025-05-14 17:00:00
2342,ZL02342,NovaByte Silicone Bakeware Set K19-489,novabyte-silicone-bakeware-set-k19-489-2342,NovaByte,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The NovaByte Silicone Bakeware Set K19-489 sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,NovaByte Silicone Bakeware Set K19-489 | Baking Supplies | Buy Online,"Shop NovaByte Silicone Bakeware Set K19-489 in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880764942103,"{""department"": ""Food & Grocery"", ""product_type"": ""silicone bakeware set"", ""origin_country"": ""JP"", ""warranty_months"": 3, ""dietary"": ""Organic"", ""shelf_life_days"": 443, ""storage"": ""Ambient""}",SUP-PH-08,WH-CN-SZ,11.99,13.26,9.99,USD,3.9,4,393,ACTIVE,2025-03-03 08:00:00
2343,ZL02343,Silkroad Basics Vanilla Extract W32-486 — limited edition,silkroad-basics-vanilla-extract-w32-486-2343,Silkroad Basics,Food & Grocery,108,Baking Supplies,Food & Grocery > Baking Supplies,The Silkroad Basics Vanilla Extract W32-486 — limited edition sits in Food & Grocery > Baking Supplies. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Silkroad Basics Vanilla Extract W32-486 — limited  | Baking Supplies,"Shop Silkroad Basics Vanilla Extract W32-486 — limited edition in Baking Supplies (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order toda",8885530697546,"{""department"": ""Food & Grocery"", ""product_type"": ""vanilla extract"", ""origin_country"": ""MY"", ""warranty_months"": 6, ""dietary"": ""Vegan"", ""shelf_life_days"": 714, ""storage"": ""Refrigerate""}",SUP-MY-02,WH-MY-KL,54.71,71.95,45.59,USD,4.8,2,488,ACTIVE,2024-05-11 08:00:00
